order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status
ORD007530,CUS01318,2026-06-24,P005,Men T-Shirt,Fashion,1,250000,0.00,Credit Card,Nha Trang,Cancelled
ORD007531,CUS01654,2026-01-10,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,E-Wallet,Thu Dau Mot,Completed
ORD007532,CUS00904,2026-04-05,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Bien Hoa,Cancelled
ORD007533,CUS00237,2026-03-22,P005,Men T-Shirt,Fashion,1,250000,0.15,Cash,Thu Dau Mot,Completed
ORD007534,CUS00123,2026-03-24,P002,iPhone 15,Electronics,1,22000000,0.00,Banking,Thu Dau Mot,Completed
ORD007535,CUS00407,2026-04-28,P003,Samsung Galaxy S24,Electronics,3,18000000,0.10,Banking,Ha Noi,Completed
ORD007536,CUS01705,2026-07-16,P013,Lipstick,Beauty,4,450000,0.15,E-Wallet,Thu Dau Mot,Completed
ORD007537,CUS01040,2026-08-28,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Credit Card,Ha Noi,Completed
ORD007538,CUS00451,2026-07-10,P005,Men T-Shirt,Fashion,2,250000,0.00,Cash,Can Tho,Completed
ORD007539,CUS01722,2026-04-12,P003,Samsung Galaxy S24,Electronics,2,18000000,0.10,Cash,Can Tho,Completed
ORD007540,CUS00477,2026-03-08,P012,Data Engineering Book,Books,1,450000,0.00,Banking,Thu Dau Mot,Completed
ORD007541,CUS01881,2026-07-18,P014,Yoga Mat,Sports,3,400000,0.15,Banking,Hai Phong,Returned
ORD007542,CUS00703,2026-01-28,P004,Sony Headphones,Electronics,1,3500000,0.15,Banking,Vung Tau,Completed
ORD007543,CUS01503,2026-07-26,P001,Laptop ASUS,Electronics,2,25000000,0.15,Banking,Da Nang,Pending
ORD007544,CUS01585,2026-03-30,P005,Men T-Shirt,Fashion,1,250000,0.00,Banking,Thu Dau Mot,Pending
ORD007545,CUS00420,2026-07-13,P014,Yoga Mat,Sports,2,400000,0.05,Banking,Bien Hoa,Completed
ORD007546,CUS00122,2026-08-29,P011,Python Programming Book,Books,1,300000,0.20,Credit Card,Ha Noi,Completed
ORD007547,CUS01548,2026-05-27,P005,Men T-Shirt,Fashion,2,250000,0.15,E-Wallet,Ho Chi Minh,Completed
ORD007548,CUS00435,2026-08-31,P002,iPhone 15,Electronics,3,22000000,0.05,Credit Card,Ho Chi Minh,Completed
ORD007549,CUS01800,2026-08-04,P006,Women Dress,Fashion,1,650000,0.00,Cash,Ho Chi Minh,Completed
ORD007550,CUS01493,2026-05-29,P001,Laptop ASUS,Electronics,2,25000000,0.00,Banking,Ho Chi Minh,Pending
ORD007551,CUS00155,2026-07-21,P013,Lipstick,Beauty,1,450000,0.00,Banking,Ho Chi Minh,Completed
ORD007552,CUS00452,2026-07-28,P012,Data Engineering Book,Books,4,450000,0.00,Banking,Can Tho,Completed
ORD007553,CUS00359,2026-02-12,P004,Sony Headphones,Electronics,1,3500000,0.00,E-Wallet,Bien Hoa,Cancelled
ORD007554,CUS00414,2026-02-11,P006,Women Dress,Fashion,1,650000,0.15,Credit Card,Bien Hoa,Cancelled
ORD007555,CUS00524,2026-08-29,P003,Samsung Galaxy S24,Electronics,4,18000000,0.20,Banking,Ho Chi Minh,Completed
ORD007556,CUS01719,2026-07-28,P008,Rice Cooker,Home Appliances,2,1500000,0.15,Banking,Ho Chi Minh,Completed
ORD007557,CUS01149,2026-05-24,P003,Samsung Galaxy S24,Electronics,1,18000000,0.20,Credit Card,Ha Noi,Returned
ORD007558,CUS01441,2026-05-09,P008,Rice Cooker,Home Appliances,3,1500000,0.00,Banking,Can Tho,Cancelled
ORD007559,CUS01450,2026-08-26,P001,Laptop ASUS,Electronics,1,25000000,0.00,Banking,Ha Noi,Completed
ORD007560,CUS01453,2026-05-03,P009,Air Fryer,Home Appliances,1,2800000,0.00,E-Wallet,Hai Phong,Cancelled
ORD007561,CUS00960,2026-06-30,P008,Rice Cooker,Home Appliances,1,1500000,0.20,Cash,Can Tho,Pending
ORD007562,CUS01744,2026-03-22,P012,Data Engineering Book,Books,3,450000,0.00,Banking,Ha Noi,Completed
ORD007563,CUS00752,2026-07-15,P013,Lipstick,Beauty,1,450000,0.05,E-Wallet,Thu Dau Mot,Completed
ORD007564,CUS00474,2026-01-08,P012,Data Engineering Book,Books,1,450000,0.05,Credit Card,Ha Noi,Completed
ORD007565,CUS01048,2026-07-23,P015,Badminton Racket,Sports,1,900000,0.10,Banking,Ho Chi Minh,Completed
ORD007566,CUS01950,2026-03-09,P015,Badminton Racket,Sports,2,900000,0.00,Banking,Ho Chi Minh,Returned
ORD007567,CUS01117,2026-02-22,P001,Laptop ASUS,Electronics,3,25000000,0.00,Cash,Ho Chi Minh,Completed
ORD007568,CUS01007,2026-04-19,P001,Laptop ASUS,Electronics,1,25000000,0.10,Banking,Thu Dau Mot,Cancelled
ORD007569,CUS01037,2026-04-24,P005,Men T-Shirt,Fashion,4,250000,0.00,E-Wallet,Ha Noi,Completed
ORD007570,CUS01908,2026-07-29,P005,Men T-Shirt,Fashion,1,250000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD007571,CUS00470,2026-06-17,P015,Badminton Racket,Sports,2,900000,0.15,Banking,Ha Noi,Completed
ORD007572,CUS01338,2026-02-11,P008,Rice Cooker,Home Appliances,2,1500000,0.15,E-Wallet,Ho Chi Minh,Completed
ORD007573,CUS01677,2026-02-16,P014,Yoga Mat,Sports,1,400000,0.10,Banking,Ha Noi,Completed
ORD007574,CUS00891,2026-07-27,P005,Men T-Shirt,Fashion,1,250000,0.20,Cash,Bien Hoa,Completed
ORD007575,CUS00108,2026-03-28,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Banking,Ho Chi Minh,Completed
ORD007576,CUS00640,2026-06-08,P001,Laptop ASUS,Electronics,4,25000000,0.00,Credit Card,Hai Phong,Completed
ORD007577,CUS00723,2026-04-11,P007,Nike Sneakers,Fashion,2,2500000,0.05,Credit Card,Nha Trang,Completed
ORD007578,CUS01489,2026-03-01,P012,Data Engineering Book,Books,2,450000,0.15,Credit Card,Ho Chi Minh,Completed
ORD007579,CUS01675,2026-04-22,P001,Laptop ASUS,,3,25000000,0.05,Banking,Da Nang,Completed
ORD007580,CUS00462,2026-05-25,P008,Rice Cooker,Home Appliances,3,1500000,0.15,Banking,Da Nang,Completed
ORD007581,CUS00187,2026-06-30,P008,Rice Cooker,Home Appliances,2,1500000,0.00,Cash,Thu Dau Mot,Completed
ORD007582,CUS00079,2026-05-29,P013,Lipstick,Beauty,1,450000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD007583,CUS00897,2026-03-24,P005,Men T-Shirt,Fashion,1,250000,0.00,Banking,Bien Hoa,Completed
ORD007584,CUS01684,2026-07-13,P013,Lipstick,Beauty,1,450000,0.20,Credit Card,Nha Trang,Completed
ORD007585,CUS01325,2026-04-15,P015,Badminton Racket,Sports,2,900000,0.15,Banking,Ha Noi,Completed
ORD007586,CUS00295,2026-07-21,P003,Samsung Galaxy S24,Electronics,4,18000000,0.00,Cash,Ha Noi,Completed
ORD007587,CUS01299,2026-04-04,P009,Air Fryer,Home Appliances,2,2800000,0.00,Credit Card,Da Nang,Pending
ORD007588,CUS01572,2026-08-09,P003,Samsung Galaxy S24,Electronics,1,18000000,0.10,Banking,Ha Noi,Pending
ORD007589,CUS01333,2026-07-05,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.00,Credit Card,Thu Dau Mot,Returned
ORD007590,CUS01704,2026-07-08,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Credit Card,Vung Tau,Completed
ORD007591,CUS00201,2026-03-08,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Cash,Ho Chi Minh,Returned
ORD007592,CUS00423,2026-07-09,P009,Air Fryer,Home Appliances,1,2800000,0.15,E-Wallet,Ha Noi,Completed
ORD007593,CUS00102,2026-02-12,P002,iPhone 15,Electronics,2,22000000,0.10,Banking,Ho Chi Minh,Completed
ORD007594,CUS00811,2026-04-08,P004,Sony Headphones,Electronics,1,3500000,0.00,Banking,Ho Chi Minh,Completed
ORD007595,CUS00342,2026-08-17,P001,Laptop ASUS,Electronics,2,25000000,0.05,Cash,Can Tho,Completed
ORD007596,CUS01199,2026-03-30,P011,Python Programming Book,Books,4,0,0.20,E-Wallet,Ha Noi,Completed
ORD007597,CUS01228,2026-08-12,P013,Lipstick,Beauty,1,450000,0.20,E-Wallet,Ha Noi,Completed
ORD007598,CUS00216,2026-07-10,P013,Lipstick,Beauty,1,450000,0.10,Banking,Ha Noi,Pending
ORD007599,,2026-06-21,P009,Air Fryer,Home Appliances,4,2800000,0.10,Cash,Ho Chi Minh,Completed
ORD007600,CUS01195,2026-02-13,P002,iPhone 15,Electronics,1,22000000,0.00,Cash,Ho Chi Minh,Completed
ORD007601,CUS01330,2026-07-15,P008,Rice Cooker,Home Appliances,5,1500000,0.15,Banking,Ho Chi Minh,Completed
ORD007602,CUS01510,2026-02-25,P008,Rice Cooker,Home Appliances,1,1500000,0.00,E-Wallet,Hue,Completed
ORD007603,CUS00794,2026-06-15,P013,Lipstick,Beauty,2,450000,0.20,Credit Card,Ha Noi,Completed
ORD007604,CUS00560,2026-03-14,P014,Yoga Mat,Sports,2,400000,0.00,Cash,Ho Chi Minh,Completed
ORD007605,CUS01208,2026-05-31,P008,Rice Cooker,Home Appliances,1,1500000,0.20,Banking,Bien Hoa,Completed
ORD007606,CUS01793,2026-01-17,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,Cash,Ha Noi,Completed
ORD007607,CUS00380,2026-01-17,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.15,E-Wallet,Ho Chi Minh,Completed
ORD007608,CUS01317,2026-08-19,P007,Nike Sneakers,Fashion,2,2500000,0.10,Banking,Bien Hoa,Completed
ORD007609,CUS00724,2026-08-26,P001,Laptop ASUS,Electronics,3,25000000,0.15,Credit Card,Ho Chi Minh,Completed
ORD007610,CUS01072,2026-04-01,P007,Nike Sneakers,Fashion,1,2500000,0.05,Credit Card,Hai Phong,Completed
ORD007611,CUS01563,2026-08-06,P011,Python Programming Book,Books,2,300000,0.20,Credit Card,Hue,Pending
ORD007612,CUS00795,2026-08-28,P002,iPhone 15,Electronics,1,22000000,0.20,Cash,Can Tho,Completed
ORD007613,CUS01175,2026-08-05,P008,Rice Cooker,Home Appliances,2,1500000,0.15,E-Wallet,Ha Noi,Completed
ORD007614,CUS00875,2026-07-16,P015,Badminton Racket,Sports,1,900000,0.10,Banking,Ha Noi,Completed
ORD007615,CUS00263,2026-05-13,P006,Women Dress,Fashion,1,650000,0.10,Credit Card,HO CHI MINH,Completed
ORD007616,CUS00565,2026-02-07,P009,Air Fryer,Home Appliances,5,2800000,0.00,Cash,Da Nang,Completed
ORD007617,CUS00650,2026-08-26,P008,Rice Cooker,Home Appliances,2,1500000,0.00,Banking,Hue,Completed
ORD007618,CUS00025,2026-08-16,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.15,Cash,Bien Hoa,Completed
ORD007619,CUS00254,2026-08-06,P007,Nike Sneakers,Fashion,1,2500000,0.20,Banking,Ha Noi,Completed
ORD007620,CUS01132,2026-06-05,P003,Samsung Galaxy S24,Electronics,4,18000000,0.15,Banking,Ho Chi Minh,Returned
ORD007621,CUS00617,2026-03-13,P011,Python Programming Book,Books,1,300000,0.20,Credit Card,Ho Chi Minh,Completed
ORD007622,CUS01151,2026-05-14,P006,Women Dress,Fashion,5,650000,0.10,Credit Card,Ha Noi,Completed
ORD007623,CUS00448,2026-06-17,P015,Badminton Racket,Sports,1,900000,0.15,Banking,Hue,Completed
ORD007624,CUS00543,2026-01-19,P009,Air Fryer,Home Appliances,2,2800000,0.00,Cash,Nha Trang,Completed
ORD007625,CUS01570,2026-03-18,P007,Nike Sneakers,Fashion,1,2500000,0.10,E-Wallet,Ho Chi Minh,Completed
ORD007626,CUS00646,2026-06-09,P014,Yoga Mat,Sports,5,400000,0.20,Cash,Nha Trang,Completed
ORD007627,CUS01665,2026-08-10,P012,Data Engineering Book,Books,1,450000,0.00,Cash,Ho Chi Minh,Completed
ORD007628,CUS00796,2026-07-26,P014,Yoga Mat,Sports,1,400000,0.10,Credit Card,Da Nang,Completed
ORD007629,CUS00227,2026-05-27,P008,Rice Cooker,Home Appliances,4,-100000,0.20,Credit Card,Da Nang,Completed
ORD007630,CUS01464,2026-02-02,P015,Badminton Racket,Sports,1,900000,0.00,E-Wallet,Da Nang,Completed
ORD007631,CUS01929,2026-06-02,P007,Nike Sneakers,Fashion,1,2500000,0.00,Banking,Nha Trang,Completed
ORD007632,CUS00631,2026-07-07,P007,Nike Sneakers,Fashion,2,2500000,0.00,Banking,Ha Noi,
ORD007633,CUS00637,2026-02-09,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.20,Cash,Ho Chi Minh,Completed
ORD007634,CUS01518,2026-08-01,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,E-Wallet,Can Tho,Completed
ORD007635,CUS00217,2026-01-07,P005,Men T-Shirt,Fashion,2,250000,0.10,Banking,Ha Noi,Completed
ORD007636,CUS00200,2026-05-13,P006,Women Dress,Fashion,1,650000,0.20,Cash,Ho Chi Minh,Completed
ORD007637,CUS01926,2026-04-27,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.00,Credit Card,Da Nang,Completed
ORD007638,CUS00760,2026-07-16,P008,Rice Cooker,Home Appliances,1,1500000,0.20,Cash,Ho Chi Minh,Cancelled
ORD007639,CUS01419,2026-03-01,P005,Men T-Shirt,Fashion,1,250000,0.05,Banking,Ho Chi Minh,Completed
ORD007640,CUS01928,2026-05-20,P006,Women Dress,Fashion,1,650000,0.00,Credit Card,Da Nang,Returned
ORD007641,CUS01225,2026-06-24,P007,Nike Sneakers,Fashion,2,2500000,0.15,Credit Card,Ho Chi Minh,Pending
ORD007642,CUS00123,2026-03-19,P002,iPhone 15,Electronics,1,22000000,0.00,Cash,Ho Chi Minh,Completed
ORD007643,CUS01107,2026-08-02,P007,Nike Sneakers,Fashion,4,2500000,0.10,Cash,Nha Trang,Completed
ORD007644,CUS01104,2026-08-07,P006,Women Dress,Fashion,2,650000,0.00,Cash,Ha Noi,Pending
ORD007645,CUS01614,2026-01-07,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.15,Cash,Ha Noi,Completed
ORD007646,CUS01423,2026-08-11,P009,Air Fryer,Home Appliances,1,2800000,0.05,E-Wallet,Hue,Completed
ORD007647,CUS01950,2026-01-19,P011,Python Programming Book,Books,2,300000,0.10,Cash,Bien Hoa,Completed
ORD007648,CUS00007,2026-08-09,P009,Air Fryer,Home Appliances,4,2800000,0.05,Cash,Thu Dau Mot,Completed
ORD007649,CUS01846,2026-07-14,P015,Badminton Racket,Sports,2,900000,0.20,E-Wallet,Nha Trang,Completed
ORD007650,CUS01608,2026-01-09,P002,iPhone 15,Electronics,3,22000000,0.00,E-Wallet,Vung Tau,Completed
ORD007651,CUS01784,2026-07-13,P012,Data Engineering Book,Books,1,450000,0.10,Banking,Nha Trang,Completed
ORD007652,CUS00532,2026-06-17,P004,Sony Headphones,Electronics,1,3500000,0.00,Banking,Ho Chi Minh,Completed
ORD007653,CUS00584,2026-05-10,P015,Badminton Racket,Sports,1,900000,0.05,E-Wallet,Ha Noi,Completed
ORD007654,CUS00174,2026-07-09,P006,Women Dress,Fashion,abc,650000,0.10,Banking,Nha Trang,Cancelled
ORD007655,CUS00574,2026-03-04,P003,Samsung Galaxy S24,Electronics,2,18000000,0.10,Credit Card,Ho Chi Minh,Returned
ORD007656,CUS01425,2026-07-04,P013,Lipstick,Beauty,1,450000,0.00,Banking,Can Tho,Completed
ORD007657,CUS00081,2026-07-30,P001,Laptop ASUS,Electronics,1,25000000,0.05,Banking,Ha Noi,Completed
ORD007658,CUS00115,2026-04-27,P005,Men T-Shirt,Fashion,4,250000,0.05,Banking,Ho Chi Minh,Completed
ORD007659,CUS00398,2026-07-01,P007,Nike Sneakers,Fashion,4,2500000,0.20,E-Wallet,Thu Dau Mot,Pending
ORD007660,CUS00113,2026-08-18,P015,Badminton Racket,Sports,4,900000,0.15,Banking,Can Tho,Completed
ORD007661,CUS00311,2026-02-25,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.10,Banking,Hai Phong,Completed
ORD007662,CUS00444,2026-06-17,P001,Laptop ASUS,Electronics,1,25000000,0.00,Credit Card,Can Tho,Completed
ORD007663,CUS00286,2026-05-07,P007,Nike Sneakers,Fashion,3,2500000,0.05,Banking,Da Nang,Pending
ORD007664,CUS00905,2026-07-05,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.05,Banking,Ha Noi,Completed
ORD007665,CUS00245,2026-04-28,P004,Sony Headphones,Electronics,1,3500000,0.00,Credit Card,Ha Noi,Returned
ORD007666,CUS00607,2026-06-15,P012,Data Engineering Book,Books,3,450000,0.05,Cash,Hue,Completed
ORD007667,CUS01086,2026-08-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,E-Wallet,Bien Hoa,Completed
ORD007668,CUS00216,2026-01-27,P002,iPhone 15,Electronics,2,22000000,0.05,Banking,Ha Noi,Completed
ORD007669,CUS01658,2026-04-23,P007,Nike Sneakers,Fashion,2,2500000,0.05,Cash,Bien Hoa,Completed
ORD007670,CUS00233,2026-08-27,P002,iPhone 15,Electronics,1,22000000,0.00,Cash,Hai Phong,Completed
ORD007671,CUS00554,2026-02-07,P001,Laptop ASUS,Electronics,2,25000000,0.20,Banking,Ho Chi Minh,Completed
ORD007672,CUS00655,2026-07-12,P007,Nike Sneakers,Fashion,1,2500000,0.05,Banking,Da Nang,Completed
ORD007673,CUS01061,2026-08-20,P009,Air Fryer,Home Appliances,2,2800000,0.20,Cash,Thu Dau Mot,Completed
ORD007674,CUS00627,2026-03-26,P001,Laptop ASUS,Electronics,2,25000000,0.15,Credit Card,Vung Tau,Completed
ORD007675,CUS01273,2026-06-18,P005,Men T-Shirt,Fashion,3,250000,0.05,Cash,Thu Dau Mot,Completed
ORD007676,CUS01615,2026-04-25,P003,Samsung Galaxy S24,Electronics,4,18000000,0.15,Cash,Da Nang,Completed
ORD007677,CUS01319,2026-02-19,P011,Python Programming Book,Books,2,300000,0.15,Banking,Nha Trang,Completed
ORD007678,CUS00953,2026-05-02,P008,Rice Cooker,Home Appliances,2,1500000,0.15,E-Wallet,Ha Noi,Completed
ORD007679,CUS00452,2026-03-31,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.10,Credit Card,Ha Noi,Completed
ORD007680,CUS00280,2026-04-18,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.20,Cash,Vung Tau,Completed
ORD007681,CUS01295,2026-02-08,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,E-Wallet,Ho Chi Minh,completed
ORD007682,CUS01149,2026-05-09,P013,Lipstick,Beauty,3,450000,0.20,Banking,Bien Hoa,Completed
ORD007683,CUS00564,2026-02-04,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Banking,Thu Dau Mot,Pending
ORD007684,CUS00617,2026-06-10,P006,Women Dress,Fashion,2,650000,0.15,Cash,Ho Chi Minh,Completed
ORD007685,CUS00835,2026-07-01,P013,Lipstick,Beauty,2,450000,0.00,Credit Card,Da Nang,Cancelled
ORD007686,CUS00210,2026-03-16,P008,Rice Cooker,Home Appliances,1,1500000,0.15,E-Wallet,Ha Noi,Completed
ORD007687,CUS01299,2026-06-04,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.20,E-Wallet,HANOI,Completed
ORD007688,CUS01011,2026-02-10,P014,Yoga Mat,Sports,1,400000,0.20,Banking,Hai Phong,Completed
ORD007689,CUS00622,2026-08-04,P005,Men T-Shirt,Fashion,1,250000,0.10,Credit Card,Vung Tau,Returned
ORD007690,CUS01812,2026-08-29,P011,Python Programming Book,Books,2,300000,0.05,Banking,Ho Chi Minh,Completed
ORD007691,CUS00067,2026-01-20,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Ho Chi Minh,Returned
ORD007692,CUS01786,2026-05-15,P009,Air Fryer,Home Appliances,1,2800000,0.10,Banking,Nha Trang,Returned
ORD007693,CUS01028,2026-07-07,P014,Yoga Mat,Sports,1,400000,0.00,Cash,Ho Chi Minh,Completed
ORD007694,CUS01524,2026-02-17,P009,Air Fryer,Home Appliances,3,2800000,0.00,Bitcoin,Da Nang,Completed
ORD007695,CUS00004,2026-07-16,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.00,Banking,Ha Noi,Completed
ORD007696,CUS00962,2026-08-02,P009,Air Fryer,Home Appliances,3,2800000,0.20,Banking,Hai Phong,Completed
ORD007697,CUS00266,2026-03-13,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,Banking,,Completed
ORD007698,CUS00323,2026-04-01,P005,Men T-Shirt,Fashion,2,250000,0.15,Cash,Ho Chi Minh,Completed
ORD007699,CUS00407,2026-06-27,P011,Python Programming Book,Books,2,300000,0.20,Cash,Hue,Completed
ORD007700,CUS01683,2026-05-31,P011,Python Programming Book,Books,1,300000,0.10,Banking,Thu Dau Mot,Completed
ORD007701,CUS00338,2026-06-21,P012,Data Engineering Book,Books,1,450000,0.00,Banking,Vung Tau,Cancelled
ORD007702,CUS01059,2026-04-20,P002,iPhone 15,Electronics,2,22000000,0.10,Banking,Ha Noi,Pending
ORD007703,CUS01867,2026-05-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Cash,Ha Noi,Completed
ORD007704,CUS00344,2026-04-30,P009,Air Fryer,Home Appliances,3,2800000,0.10,Cash,Ho Chi Minh,Completed
ORD007705,CUS01288,2026-07-22,P004,Sony Headphones,Electronics,3,3500000,0.00,Cash,Da Nang,Completed
ORD007706,CUS01771,2026-04-03,P006,Women Dress,Fashion,2,650000,0.05,Credit Card,Ho Chi Minh,Completed
ORD007707,CUS00609,2026-02-04,P001,Laptop ASUS,Electronics,1,25000000,0.20,Cash,Ha Noi,Completed
ORD007708,CUS01784,2026-04-09,P002,iPhone 15,Electronics,1,22000000,0.00,Banking,Hai Phong,Completed
ORD007709,CUS00949,2026-08-29,P005,Men T-Shirt,Fashion,1,250000,0.20,Banking,Nha Trang,Completed
ORD007710,CUS00147,2026-08-20,P004,Sony Headphones,Electronics,2,3500000,0.15,Banking,Ho Chi Minh,Completed
ORD007711,CUS01479,2026-06-08,P013,Lipstick,Beauty,1,450000,0.20,Credit Card,Bien Hoa,Completed
ORD007712,CUS00361,2026-08-06,P012,Data Engineering Book,Books,1,450000,0.05,Cash,Ho Chi Minh,Pending
ORD007713,CUS01007,2026-06-25,P011,Python Programming Book,Books,4,300000,0.00,Banking,Bien Hoa,Completed
ORD007714,CUS00327,2026-03-23,P002,iPhone 15,Electronics,2,22000000,0.15,Credit Card,Can Tho,Completed
ORD007715,CUS01350,2026-08-27,P005,Men T-Shirt,Fashion,2,250000,0.15,Banking,Thu Dau Mot,Completed
ORD007716,CUS00250,2026-02-15,P009,Air Fryer,Home Appliances,1,2800000,0.00,Cash,Ho Chi Minh,Completed
ORD007717,CUS00968,2026-08-07,P007,Nike Sneakers,Fashion,1,2500000,0.15,E-Wallet,Da Nang,Completed
ORD007718,CUS00062,2026-04-06,P002,iPhone 15,Electronics,1,22000000,0.00,E-Wallet,Ha Noi,Cancelled
ORD007719,CUS00398,2026-06-25,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.15,Cash,Nha Trang,Completed
ORD007720,CUS00053,2026-04-04,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Credit Card,Bien Hoa,Completed
ORD007721,CUS01538,2026-04-25,P015,Badminton Racket,Sports,1,900000,0.00,Credit Card,Da Nang,Returned
ORD007722,CUS00034,2026-08-05,P015,Badminton Racket,Sports,2,900000,0.00,Credit Card,Ha Noi,Completed
ORD007723,CUS01574,2026-03-18,P006,Women Dress,Fashion,1,650000,0.10,Credit Card,Ha Noi,Completed
ORD007724,CUS01920,2026-03-10,P003,Samsung Galaxy S24,Electronics,3,18000000,0.05,Cash,Ho Chi Minh,Completed
ORD007725,CUS00638,2026-04-26,P001,Laptop ASUS,Electronics,2,25000000,0.10,Banking,Da Nang,Pending
ORD007726,CUS00746,2026-02-27,P015,Badminton Racket,Sports,3,900000,0.05,E-Wallet,Ho Chi Minh,Pending
ORD007727,CUS00180,2026-07-31,P013,Lipstick,Beauty,1,450000,0.10,Cash,Bien Hoa,Completed
ORD007728,CUS01052,2026-01-11,P009,Air Fryer,Home Appliances,2,2800000,0.20,Banking,Da Nang,Returned
ORD007729,CUS00175,15/01/2026,P009,Air Fryer,Home Appliances,2,2800000,0.00,Banking,Vung Tau,Pending
ORD007730,CUS00346,2026-02-14,P001,Laptop ASUS,Electronics,2,25000000,0.10,Credit Card,Hai Phong,Completed
ORD007731,CUS01104,2026-06-23,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Da Nang,Completed
ORD007732,CUS01820,2026-05-22,P006,Women Dress,Fashion,2,650000,0.00,E-Wallet,Ha Noi,Completed
ORD007733,CUS01915,2026-08-12,P013,Lipstick,Beauty,5,450000,0.20,Cash,Hai Phong,Returned
ORD007734,CUS00178,2026-07-03,P013,Lipstick,Beauty,1,450000,0.15,Banking,Vung Tau,Completed
ORD007735,CUS01738,2026-07-10,P011,Python Programming Book,Books,2,300000,0.05,Credit Card,Ho Chi Minh,Completed
ORD007736,CUS01317,2026-02-15,P005,Men T-Shirt,Fashion,2,250000,0.05,E-Wallet,Thu Dau Mot,Completed
ORD007737,CUS00133,2026-02-11,P014,Yoga Mat,Sports,4,400000,0.10,Credit Card,Ho Chi Minh,completed
ORD007738,CUS01222,2026-08-10,P001,Laptop ASUS,Electronics,2,25000000,0.05,Credit Card,Ha Noi,Completed
ORD007739,CUS01562,2026-07-03,P001,Laptop ASUS,Electronics,1,25000000,0.15,Banking,Vung Tau,Completed
ORD007740,CUS01774,2026-08-24,P002,iPhone 15,Electronics,2,22000000,0.00,Banking,,Completed
ORD007741,CUS00307,2026-05-16,P001,Laptop ASUS,Electronics,2,25000000,0.20,Banking,Vung Tau,Completed
ORD007742,CUS00230,2026-07-29,P001,Laptop ASUS,Electronics,2,25000000,0.15,Cash,danang,Completed
ORD007743,CUS01629,2026-07-05,P006,Women Dress,Fashion,1,650000,0.05,E-Wallet,Can Tho,Completed
ORD007744,CUS01866,2026-07-18,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Credit Card,Ho Chi Minh,Completed
ORD007745,CUS01411,2026-06-22,P004,Sony Headphones,Electronics,1,3500000,0.15,Banking,Thu Dau Mot,Completed
ORD007746,CUS01179,2026-04-12,P015,Badminton Racket,Sports,4,900000,0.20,Cash,Ha Noi,Completed
ORD007747,CUS00702,2026-06-23,P002,iPhone 15,Electronics,1,22000000,0.15,E-Wallet,Can Tho,Completed
ORD007748,CUS01905,2026-05-07,P006,Women Dress,Fashion,2,650000,0.00,E-Wallet,Can Tho,Pending
ORD007749,CUS00986,2026-08-13,P013,Lipstick,Beauty,1,450000,0.00,Credit Card,Can Tho,Completed
ORD007750,CUS01234,2026-05-25,P013,Lipstick,Beauty,3,450000,0.10,Credit Card,Ha Noi,Completed
ORD007751,CUS01195,2026-08-10,P006,Women Dress,Fashion,5,650000,0.10,Banking,Bien Hoa,Completed
ORD007752,CUS00988,2026-04-08,P015,Badminton Racket,Sports,1,900000,0.15,Credit Card,Hue,completed
ORD007753,CUS01265,2026-05-21,P011,Python Programming Book,Books,3,300000,0.00,Banking,Ha Noi,Completed
ORD007754,CUS01683,2026-07-27,P004,Sony Headphones,Electronics,1,3500000,0.10,Banking,Ho Chi Minh,Completed
